rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat,normalized_discipline,track_field,mark_numeric,venue_country,age_at_event,season
132,30:33.86,,Chaltu DIDA,1992-09-20,ETH,3,"Bislett Stadion, Oslo (NOR)",2025-06-11,1216,10000-metres,middlelong,female,senior,10000-metres,track,1833.86,NOR,32.0,2025
133,30:34.11,,Rose DAVIES,1999-12-21,AUS,4,"Bislett Stadion, Oslo (NOR)",2025-06-11,1216,10000-metres,middlelong,female,senior,10000-metres,track,1834.11,NOR,25.0,2025
134,30:34.49,,Shalane FLANAGAN,1981-07-08,USA,1f1,"Palo Alto, CA (USA)",2008-05-04,1216,10000-metres,middlelong,female,senior,10000-metres,track,1834.49,USA,26.0,2008
135,30:34.60,,Eilish MCCOLGAN,1990-11-25,GBR,10,"Hayward Field, Eugene, OR (USA)",2022-07-16,1216,10000-metres,middlelong,female,senior,10000-metres,track,1834.6,USA,31.0,2022
136,30:34.86,,Grace Loibach NAWOWUNA,2003-11-10,KEN,10,"Hayward Field, Eugene, OR (USA)",2024-05-25,1216,10000-metres,middlelong,female,senior,10000-metres,track,1834.86,USA,20.0,2024
137,30:35.54,,Kimberley SMITH,1981-11-19,NZL,2f1,"Palo Alto, CA (USA)",2008-05-04,1215,10000-metres,middlelong,female,senior,10000-metres,track,1835.54,USA,26.0,2008
138,30:35.66,,Lauren RYAN,1998-03-15,AUS,3f2,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",2024-03-16,1215,10000-metres,middlelong,female,senior,10000-metres,track,1835.66,USA,26.0,2024
139,30:35.75,,Rosemary WANJIRU,1994-12-09,KEN,4,"Khalifa International Stadium, Doha (QAT)",2019-09-28,1215,10000-metres,middlelong,female,senior,10000-metres,track,1835.75,QAT,24.0,2019
140,30:35.82,,Hellen OBIRI,1989-12-13,KEN,5,"Khalifa International Stadium, Doha (QAT)",2019-09-28,1215,10000-metres,middlelong,female,senior,10000-metres,track,1835.82,QAT,29.0,2019
141,30:35.84,,Mariya KONOVALOVA,1974-08-14,RUS,4,"National Stadium, Beijing (CHN)",2008-08-15,1215,10000-metres,middlelong,female,senior,10000-metres,track,1835.84,CHN,34.0,2008
142,30:35.90,,Galina BOGOMOLOVA,1977-10-15,RUS,4,"Ullevi Stadium, Göteborg (SWE)",2006-08-07,1215,10000-metres,middlelong,female,senior,10000-metres,track,1835.9,SWE,28.0,2006
143,30:35.91,,Ababel YESHANEH,1991-07-22,ETH,4,"Mestský Stadion, Ostrava (CZE)",2013-06-27,1215,10000-metres,middlelong,female,senior,10000-metres,track,1835.91,CZE,21.0,2013
144,30:35.93,,Jess JUDD,1995-01-07,GBR,11,"Hayward Field, Eugene, OR (USA)",2022-07-16,1215,10000-metres,middlelong,female,senior,10000-metres,track,1835.93,USA,27.0,2022
145,30:36.56,,Elise CRANNY,1996-05-09,USA,1f2,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",2025-03-29,1214,10000-metres,middlelong,female,senior,10000-metres,track,1836.56,USA,28.0,2025
146,30:36.75,,Netsanet GUDETA,1991-02-12,ETH,4,Hengelo (NED),2016-06-29,1214,10000-metres,middlelong,female,senior,10000-metres,track,1836.75,NED,25.0,2016
147,30:36.84,,Megan KEITH,2002-04-23,GBR,4f2,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",2024-03-16,1214,10000-metres,middlelong,female,senior,10000-metres,track,1836.84,USA,21.0,2024
148,30:37.24,,Irine Jepchumba KIMAIS,1998-10-10,KEN,2,"FBK Stadium, Hengelo (NED)",2021-06-06,1213,10000-metres,middlelong,female,senior,10000-metres,track,1837.24,NED,22.0,2021
149,30:37.26,,Tegla LOROUPE,1973-05-09,KEN,5,"Olympic Stadium, Sydney (AUS)",2000-09-30,1213,10000-metres,middlelong,female,senior,10000-metres,track,1837.26,AUS,27.0,2000
149,30:37.26,,Lornah KIPLAGAT,1974-05-01,NED,5,"Ullevi Stadium, Göteborg (SWE)",2006-08-07,1213,10000-metres,middlelong,female,senior,10000-metres,track,1837.26,SWE,32.0,2006
151,30:37.31,,Daisy CHEROTICH,1997-05-30,KEN,3,"FBK Stadium, Hengelo (NED)",2021-06-06,1213,10000-metres,middlelong,female,senior,10000-metres,track,1837.31,NED,24.0,2021
152,30:37.38,,Genet YALEW,1992-12-31,ETH,5,Hengelo (NED),2016-06-29,1213,10000-metres,middlelong,female,senior,10000-metres,track,1837.38,NED,23.0,2016
153,30:37.68,,Benita WILLIS-JOHNSON,1979-05-06,AUS,8,"Stade de France, Paris-St-Denis (FRA)",2003-08-23,1213,10000-metres,middlelong,female,senior,10000-metres,track,1837.68,FRA,24.0,2003
154,30:37.89,,Letesenbet GIDEY,1998-03-20,ETH,1,Hengelo (NED),2019-07-17,1213,10000-metres,middlelong,female,senior,10000-metres,track,1837.89,NED,21.0,2019
155,30:38.09,,Yanmei DONG,1977-02-16,CHN,1,Shanghai (CHN),1997-10-19,1213,10000-metres,middlelong,female,senior,10000-metres,track,1838.09,CHN,20.0,1997
156,30:38.18,,Rosemary WANJIRU,1994-12-09,KEN,1,"Athletic Track, Abashiri (JPN)",2020-07-15,1213,10000-metres,middlelong,female,senior,10000-metres,track,1838.18,JPN,25.0,2020
157,30:38.33,,Mestawat TUFA,1983-09-14,ETH,1,Nijmegen (NED),2008-06-25,1212,10000-metres,middlelong,female,senior,10000-metres,track,1838.33,NED,24.0,2008
158,30:38.35,,Sally KIPYEGO,1985-12-19,KEN,1f1,"Palo Alto, CA (USA)",2011-05-01,1212,10000-metres,middlelong,female,senior,10000-metres,track,1838.35,USA,25.0,2011
159,30:38.60,,Weini KELATI FREZGHI,1996-12-01,USA,2f2,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",2025-03-29,1212,10000-metres,middlelong,female,senior,10000-metres,track,1838.6,USA,28.0,2025
160,30:38.78,,Jeļena PROKOPČUKA,1976-09-21,LAT,6,"Ullevi Stadium, Göteborg (SWE)",2006-08-07,1212,10000-metres,middlelong,female,senior,10000-metres,track,1838.78,SWE,29.0,2006
161,30:39.38,,Werknesh KIDANE,1981-01-07,ETH,4,"Olympic Stadium, London (GBR)",2012-08-03,1211,10000-metres,middlelong,female,senior,10000-metres,track,1839.38,GBR,31.0,2012
162,30:39.41,,Lixin LAN,1979-02-14,CHN,2,Shanghai (CHN),1997-10-19,1211,10000-metres,middlelong,female,senior,10000-metres,track,1839.41,CHN,18.0,1997
4,30:39.41,,Lixin LAN,1979-02-14,CHN,2,Shanghai (CHN),1997-10-19,1211,10000-metres,middlelong,female,u20,10000-metres,track,1839.41,CHN,18.0,1997
163,30:39.57,,Shalane FLANAGAN,1981-07-08,USA,2f1,"Palo Alto, CA (USA)",2011-05-01,1211,10000-metres,middlelong,female,senior,10000-metres,track,1839.57,USA,29.0,2011
164,30:39.60,,Bosena MULATIE,2001-11-21,ETH,6,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",2023-06-23,1211,10000-metres,middlelong,female,senior,10000-metres,track,1839.6,ESP,21.0,2023
165,30:39.71,,Ririka HIRONAKA,2000-11-24,JPN,12,"Hayward Field, Eugene, OR (USA)",2022-07-16,1211,10000-metres,middlelong,female,senior,10000-metres,track,1839.71,USA,21.0,2022
166,30:39.96,,Lucy Kabuu WANGUI,1984-03-24,KEN,5,"National Stadium, Beijing (CHN)",2008-08-15,1211,10000-metres,middlelong,female,senior,10000-metres,track,1839.96,CHN,24.0,2008
5,30:39.98,,Lili YIN,1979-11-11,CHN,3,Shanghai (CHN),1997-10-19,1211,10000-metres,middlelong,female,u20,10000-metres,track,1839.98,CHN,17.0,1997
167,30:39.98,,Lili YIN,1979-11-11,CHN,3,Shanghai (CHN),1997-10-19,1211,10000-metres,middlelong,female,senior,10000-metres,track,1839.98,CHN,17.0,1997
168,30:40.27,,Lornah KIPLAGAT,1974-05-01,NED,6,"National Stadium, Beijing (CHN)",2008-08-15,1211,10000-metres,middlelong,female,senior,10000-metres,track,1840.27,CHN,34.0,2008
169,30:40.59,,Senbere TEFERI,1995-05-03,ETH,6,Hengelo (NED),2016-06-29,1210,10000-metres,middlelong,female,senior,10000-metres,track,1840.59,NED,21.0,2016
170,30:40.70,,Paula RADCLIFFE,1973-12-17,GBR,1,Barakaldo (ESP),1999-04-10,1210,10000-metres,middlelong,female,senior,10000-metres,track,1840.7,ESP,25.0,1999
171,30:40.85,,Netsanet GUDETA,1991-02-12,ETH,2,Hengelo (NED),2019-07-17,1210,10000-metres,middlelong,female,senior,10000-metres,track,1840.85,NED,28.0,2019
172,30:40.87,,Gelete BURKA,1986-01-23,ETH,1,"FBK Stadium, Hengelo (NED)",2017-06-10,1210,10000-metres,middlelong,female,senior,10000-metres,track,1840.87,NED,31.0,2017
173,30:41.05,,Eilish MCCOLGAN,1990-11-25,GBR,2,"Olympiastadion, München (GER)",2022-08-15,1210,10000-metres,middlelong,female,senior,10000-metres,track,1841.05,GER,31.0,2022
174,30:41.40,,Werknesh KIDANE,1981-01-07,ETH,1,"Palo Alto, CA (USA)",2003-06-07,1210,10000-metres,middlelong,female,senior,10000-metres,track,1841.4,USA,22.0,2003
175,30:41.66,,Karoline Bjerkeli GRØVDAL,1990-06-14,NOR,5,"Bislett Stadion, Oslo (NOR)",2025-06-11,1209,10000-metres,middlelong,female,senior,10000-metres,track,1841.66,NOR,35.0,2025
176,30:41.68,,Senbere TEFERI,1995-05-03,ETH,2,"FBK Stadium, Hengelo (NED)",2017-06-10,1209,10000-metres,middlelong,female,senior,10000-metres,track,1841.68,NED,22.0,2017
177,30:41.85,,Pauline KAMULU,1994-12-30,KEN,1f1,Fukagawa (JPN),2018-07-11,1209,10000-metres,middlelong,female,senior,10000-metres,track,1841.85,JPN,23.0,2018
178,30:41.93,,Francine NIYONSABA,1993-05-05,BDI,5,"National Stadium, Tokyo (JPN)",2021-08-07,1209,10000-metres,middlelong,female,senior,10000-metres,track,1841.93,JPN,28.0,2021
179,30:42.26,,Sally KIPYEGO,1985-12-19,KEN,1f1,"Palo Alto, CA (USA)",2014-05-04,1209,10000-metres,middlelong,female,senior,10000-metres,track,1842.26,USA,28.0,2014
180,30:42.75,,Paula RADCLIFFE,1973-12-17,GBR,9,"Olympiastadion, Helsinki (FIN)",2005-08-06,1208,10000-metres,middlelong,female,senior,10000-metres,track,1842.75,FIN,31.0,2005
181,30:43.25,,Beatrice CHEBET,2000-03-05,KEN,1,"Stade de France, Paris (FRA)",2024-08-09,1208,10000-metres,middlelong,female,senior,10000-metres,track,1843.25,FRA,24.0,2024
182,30:43.35,,Tirunesh DIBABA,1985-10-01,ETH,1,"Luzhniki Stadion, Moskva (RUS)",2013-08-11,1208,10000-metres,middlelong,female,senior,10000-metres,track,1843.35,RUS,27.0,2013
182,30:43.35,,Nadia BATTOCLETTI,2000-04-12,ITA,2,"Stade de France, Paris (FRA)",2024-08-09,1208,10000-metres,middlelong,female,senior,10000-metres,track,1843.35,FRA,24.0,2024
184,30:43.39,,Ejegayehu DIBABA,1982-03-21,ETH,1,Barakaldo (ESP),2004-07-10,1208,10000-metres,middlelong,female,senior,10000-metres,track,1843.39,ESP,22.0,2004
185,30:44.00,,Irine Chepet CHEPTAI,1992-02-04,KEN,6,"National Stadium, Tokyo (JPN)",2021-08-07,1207,10000-metres,middlelong,female,senior,10000-metres,track,1844.0,JPN,29.0,2021
186,30:44.12,,Sifan HASSAN,1993-01-01,NED,3,"Stade de France, Paris (FRA)",2024-08-09,1207,10000-metres,middlelong,female,senior,10000-metres,track,1844.12,FRA,31.0,2024
187,30:44.23,,Senbere TEFERI,1995-05-03,ETH,6,"Khalifa International Stadium, Doha (QAT)",2019-09-28,1207,10000-metres,middlelong,female,senior,10000-metres,track,1844.23,QAT,24.0,2019
188,30:44.27,,Letesenbet GIDEY,1998-03-20,ETH,2,"FBK Stadium, Hengelo (NED)",2022-06-06,1207,10000-metres,middlelong,female,senior,10000-metres,track,1844.27,NED,24.0,2022
189,30:44.57,,Belaynesh OLJIRA,1990-06-26,ETH,3,"FBK Stadium, Hengelo (NED)",2017-06-10,1207,10000-metres,middlelong,female,senior,10000-metres,track,1844.57,NED,26.0,2017
190,30:44.58,,Margaret Chelimo KIPKEMBOI,1993-02-09,KEN,4,"Stade de France, Paris (FRA)",2024-08-09,1207,10000-metres,middlelong,female,senior,10000-metres,track,1844.58,FRA,31.0,2024
191,30:44.68,,Ejgayehu TAYE,2000-02-10,ETH,3,"FBK Stadium, Hengelo (NED)",2022-06-06,1207,10000-metres,middlelong,female,senior,10000-metres,track,1844.68,NED,22.0,2022
192,30:44.86,,Loice CHEMNUNG,1997-02-22,KEN,11,"Hayward Field, Eugene, OR (USA)",2024-05-25,1206,10000-metres,middlelong,female,senior,10000-metres,track,1844.86,USA,27.0,2024
193,30:45.00,,Margaret Chelimo KIPKEMBOI,1993-02-09,KEN,4,"FBK Stadium, Hengelo (NED)",2022-06-06,1206,10000-metres,middlelong,female,senior,10000-metres,track,1845.0,NED,29.0,2022
194,30:45.04,,Lilian Kasait RENGERUK,1997-05-03,KEN,5,"Stade de France, Paris (FRA)",2024-08-09,1206,10000-metres,middlelong,female,senior,10000-metres,track,1845.04,FRA,27.0,2024
195,30:45.14,,Senbere TEFERI,1995-05-03,ETH,3,Hengelo (NED),2019-07-17,1206,10000-metres,middlelong,female,senior,10000-metres,track,1845.14,NED,24.0,2019
196,30:45.17,,Gladys CHERONO,1983-05-12,KEN,2,"Luzhniki Stadion, Moskva (RUS)",2013-08-11,1206,10000-metres,middlelong,female,senior,10000-metres,track,1845.17,RUS,30.0,2013
197,30:45.21,,Seira FUWA,2003-03-25,JPN,1,"Municipal Nishikyogoku Stadium, Kyoto (JPN)",2021-12-11,1206,10000-metres,middlelong,female,senior,10000-metres,track,1845.21,JPN,18.0,2021
197,30:45.21,,Gudaf TSEGAY,1997-01-23,ETH,6,"Stade de France, Paris (FRA)",2024-08-09,1206,10000-metres,middlelong,female,senior,10000-metres,track,1845.21,FRA,27.0,2024
6,30:45.21,,Seira FUWA,2003-03-25,JPN,1,"Municipal Nishikyogoku Stadium, Kyoto (JPN)",2021-12-11,1206,10000-metres,middlelong,female,u20,10000-metres,track,1845.21,JPN,18.0,2021
199,30:45.56,,Belaynesh OLJIRA,1990-06-26,ETH,5,"Olympic Stadium, London (GBR)",2012-08-03,1206,10000-metres,middlelong,female,senior,10000-metres,track,1845.56,GBR,22.0,2012
200,30:45.81,,Sheila CHEPKIRUI,1990-12-27,KEN,1,"Olympiastadion, Stockholm (SWE)",2021-05-04,1206,10000-metres,middlelong,female,senior,10000-metres,track,1845.81,SWE,30.0,2021
201,30:46.24,,Zeineba YIMER,1998-06-17,ETH,4,Hengelo (NED),2019-07-17,1205,10000-metres,middlelong,female,senior,10000-metres,track,1846.24,NED,21.0,2019
202,30:46.37,,Lonah Chemtai SALPETER,1988-12-12,ISR,3,"Olympiastadion, München (GER)",2022-08-15,1205,10000-metres,middlelong,female,senior,10000-metres,track,1846.37,GER,33.0,2022
203,30:46.48,,Galina BOGOMOLOVA,1977-10-15,RUS,1,Tula (RUS),2003-08-03,1205,10000-metres,middlelong,female,senior,10000-metres,track,1846.48,RUS,25.0,2003
204,30:46.51,,Joan Chelimo MELLY,1990-11-10,KEN,2,"Olympiastadion, Stockholm (SWE)",2021-05-04,1205,10000-metres,middlelong,female,senior,10000-metres,track,1846.51,SWE,30.0,2021
205,30:46.70,,Inga ABITOVA,1982-03-06,RUS,1,Kazan (RUS),2008-07-17,1205,10000-metres,middlelong,female,senior,10000-metres,track,1846.7,RUS,26.0,2008
206,30:46.93,,Fotyen TESFAY,1998-02-17,ETH,7,"Stade de France, Paris (FRA)",2024-08-09,1205,10000-metres,middlelong,female,senior,10000-metres,track,1846.93,FRA,26.0,2024
207,30:46.98,,Belaynesh OLJIRA,1990-06-26,ETH,3,"Luzhniki Stadion, Moskva (RUS)",2013-08-11,1204,10000-metres,middlelong,female,senior,10000-metres,track,1846.98,RUS,23.0,2013
208,30:47.02,,Emily CHEBET,1986-02-18,KEN,4,"Luzhniki Stadion, Moskva (RUS)",2013-08-11,1204,10000-metres,middlelong,female,senior,10000-metres,track,1847.02,RUS,27.0,2013
209,30:47.20,,Sylvia Jebiwot KIBET,1984-03-28,KEN,4,Utrecht (NED),2009-06-14,1204,10000-metres,middlelong,female,senior,10000-metres,track,1847.2,NED,25.0,2009
210,30:47.22,,Zhaoxia DONG,1974-11-13,CHN,4,Shanghai (CHN),1997-10-19,1204,10000-metres,middlelong,female,senior,10000-metres,track,1847.22,CHN,22.0,1997
211,30:47.25,,Shitaye ESHETE,1990-05-21,BRN,6,"Olympic Stadium, London (GBR)",2012-08-03,1204,10000-metres,middlelong,female,senior,10000-metres,track,1847.25,GBR,22.0,2012
212,30:47.42,,Elise CRANNY,1996-05-09,USA,1,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",2021-02-20,1204,10000-metres,middlelong,female,senior,10000-metres,track,1847.42,USA,24.0,2021
213,30:47.55,,Bosena MULATIE,2001-11-21,ETH,5,"FBK Stadium, Hengelo (NED)",2022-06-06,1204,10000-metres,middlelong,female,senior,10000-metres,track,1847.55,NED,20.0,2022
214,30:47.59,,Molly HUDDLE,1984-08-31,USA,2f1,"Palo Alto, CA (USA)",2014-05-04,1204,10000-metres,middlelong,female,senior,10000-metres,track,1847.59,USA,29.0,2014
214,30:47.59,,Sonia O'SULLIVAN,1969-11-28,IRL,2,"Olympiastadion, München (GER)",2002-08-06,1204,10000-metres,middlelong,female,senior,10000-metres,track,1847.59,GER,32.0,2002
216,30:47.72,,Girmawit GEBRZIHAIR,2001-11-21,ETH,6,"FBK Stadium, Hengelo (NED)",2022-06-06,1204,10000-metres,middlelong,female,senior,10000-metres,track,1847.72,NED,20.0,2022
216,30:47.72,,Dongmei WANG,1972-12-03,CHN,5,Shanghai (CHN),1997-10-19,1204,10000-metres,middlelong,female,senior,10000-metres,track,1847.72,CHN,24.0,1997
218,30:47.99,,Karissa SCHWEIZER,1996-05-04,USA,2,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",2021-02-20,1204,10000-metres,middlelong,female,senior,10000-metres,track,1847.99,USA,24.0,2021
219,30:48.06,,Fernanda RIBEIRO,1969-06-23,POR,1,Lisboa (POR),1998-04-04,1204,10000-metres,middlelong,female,senior,10000-metres,track,1848.06,POR,28.0,1998
220,30:48.26,,Elly HENES,1998-10-13,USA,3,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",2023-03-04,1203,10000-metres,middlelong,female,senior,10000-metres,track,1848.26,USA,24.0,2023
220,30:48.26,,Aberu KEBEDE,1986-09-12,ETH,5,Utrecht (NED),2009-06-14,1203,10000-metres,middlelong,female,senior,10000-metres,track,1848.26,NED,22.0,2009
222,30:48.44,,Daisy JEPKEMEI,1996-02-13,KAZ,1,"Gumi Civic Stadium, Gumi (KOR)",2025-05-29,1203,10000-metres,middlelong,female,senior,10000-metres,track,1848.44,KOR,29.0,2025
223,30:48.48,,Almaz AYANA,1991-11-21,ETH,7,"FBK Stadium, Hengelo (NED)",2022-06-06,1203,10000-metres,middlelong,female,senior,10000-metres,track,1848.48,NED,30.0,2022
224,30:48.51,,Ingrid KRISTIANSEN,1956-03-21,NOR,1,Oslo (NOR),1989-07-01,1203,10000-metres,middlelong,female,senior,10000-metres,track,1848.51,NOR,33.0,1989
225,30:48.58,,Paula RADCLIFFE,1973-12-17,GBR,2,Lisboa (POR),1998-04-04,1203,10000-metres,middlelong,female,senior,10000-metres,track,1848.58,POR,24.0,1998
226,30:48.60,,Eilish MCCOLGAN,1990-11-25,GBR,1,"Alexander Stadium, Birmingham (GBR)",2022-08-03,1203,10000-metres,middlelong,female,senior,10000-metres,track,1848.6,GBR,31.0,2022
227,30:48.69,,Natosha ROGERS,1991-05-07,USA,4,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",2023-03-04,1203,10000-metres,middlelong,female,senior,10000-metres,track,1848.69,USA,31.0,2023
228,30:48.89,,Yoko SHIBUI,1979-03-14,JPN,1,"Palo Alto, CA (USA)",2002-05-03,1203,10000-metres,middlelong,female,senior,10000-metres,track,1848.89,USA,23.0,2002
229,30:48.98,,Vivian Jepkemei CHERUIYOT,1983-09-11,KEN,1,"DS, Daegu (KOR)",2011-08-27,1203,10000-metres,middlelong,female,senior,10000-metres,track,1848.98,KOR,27.0,2011
230,30:49.14,,Gela HAMBESE,2002-09-25,ETH,5,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",2024-06-14,1203,10000-metres,middlelong,female,senior,10000-metres,track,1849.14,ESP,21.0,2024
231,30:49.23,,Eva CHERONO,1996-08-15,KEN,3,"Olympiastadion, Stockholm (SWE)",2021-05-04,1202,10000-metres,middlelong,female,senior,10000-metres,track,1849.23,SWE,24.0,2021
232,30:49.30,,Junxia WANG,1973-01-09,CHN,1,"Gottlieb-Daimler Stadion, Stuttgart (GER)",1993-08-21,1202,10000-metres,middlelong,female,senior,10000-metres,track,1849.3,GER,20.0,1993
233,30:49.48,,Fotyen TESFAY,1998-02-17,ETH,7,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",2023-06-23,1202,10000-metres,middlelong,female,senior,10000-metres,track,1849.48,ESP,25.0,2023
234,30:49.52,,Irine Chepet CHEPTAI,1992-02-04,KEN,2,"Alexander Stadium, Birmingham (GBR)",2022-08-03,1202,10000-metres,middlelong,female,senior,10000-metres,track,1849.52,GBR,30.0,2022
235,30:49.56,,Karissa SCHWEIZER,1996-05-04,USA,1,"Hayward Field, Eugene, OR (USA)",2022-05-27,1202,10000-metres,middlelong,female,senior,10000-metres,track,1849.56,USA,26.0,2022
236,30:49.57,,Emily SISSON,1991-10-12,USA,1,"Palo Alto, CA (USA)",2019-03-29,1202,10000-metres,middlelong,female,senior,10000-metres,track,1849.57,USA,27.0,2019
237,30:49.68,,Gelete BURKA,1986-01-23,ETH,1,Hengelo (NED),2015-06-17,1202,10000-metres,middlelong,female,senior,10000-metres,track,1849.68,NED,29.0,2015
238,30:49.98,,Weini KELATI FREZGHI,1996-12-01,USA,8,"Stade de France, Paris (FRA)",2024-08-09,1202,10000-metres,middlelong,female,senior,10000-metres,track,1849.98,FRA,27.0,2024
239,30:50.04,,Sally KIPYEGO,1985-12-19,KEN,2,"DS, Daegu (KOR)",2011-08-27,1202,10000-metres,middlelong,female,senior,10000-metres,track,1850.04,KOR,25.0,2011
240,30:50.16,,Werknesh KIDANE,1981-01-07,ETH,4,"Hayward Field, Eugene, OR (USA)",2012-06-01,1202,10000-metres,middlelong,female,senior,10000-metres,track,1850.16,USA,31.0,2012
241,30:50.25,,Belaynesh OLJIRA,1990-06-26,ETH,7,Hengelo (NED),2016-06-29,1202,10000-metres,middlelong,female,senior,10000-metres,track,1850.25,NED,26.0,2016
242,30:50.32,,Deena KASTOR,1973-02-14,USA,2,"Palo Alto, CA (USA)",2002-05-03,1201,10000-metres,middlelong,female,senior,10000-metres,track,1850.32,USA,29.0,2002
243,30:50.34,,Junxia WANG,1973-01-09,CHN,1,Hiroshima (JPN),1994-10-15,1201,10000-metres,middlelong,female,senior,10000-metres,track,1850.34,JPN,21.0,1994
244,30:50.43,,Parker VALBY,2002-09-27,USA,1f1,"Cougar Athletic Stadium, Azusa, CA (USA)",2024-04-11,1201,10000-metres,middlelong,female,senior,10000-metres,track,1850.43,USA,21.0,2024
245,30:50.64,,Calli HAUGER-THACKERY,1993-01-09,GBR,6,"Bislett Stadion, Oslo (NOR)",2025-06-11,1201,10000-metres,middlelong,female,senior,10000-metres,track,1850.64,NOR,32.0,2025
246,30:50.83,,Alemitu HAROYE,1995-05-09,ETH,2,Hengelo (NED),2015-06-17,1201,10000-metres,middlelong,female,senior,10000-metres,track,1850.83,NED,20.0,2015
247,30:50.84,,Karoline Bjerkeli GRØVDAL,1990-06-14,NOR,1,"Bislett Stadion, Oslo (NOR)",2021-05-08,1201,10000-metres,middlelong,female,senior,10000-metres,track,1850.84,NOR,30.0,2021
248,30:51.00,,Kimberley SMITH,1981-11-19,NZL,7,"National Stadium, Beijing (CHN)",2008-08-15,1201,10000-metres,middlelong,female,senior,10000-metres,track,1851.0,CHN,26.0,2008
249,30:51.07,,Derartu TULU,1972-03-21,ETH,2,Barakaldo (ESP),2004-07-10,1201,10000-metres,middlelong,female,senior,10000-metres,track,1851.07,ESP,32.0,2004
250,30:51.09,,Alicia MONSON,1998-05-13,USA,2,"Hayward Field, Eugene, OR (USA)",2022-05-27,1201,10000-metres,middlelong,female,senior,10000-metres,track,1851.09,USA,24.0,2022
251,30:51.27,,Isobel BATT-DOYLE,1995-09-14,AUS,7,"Bislett Stadion, Oslo (NOR)",2025-06-11,1201,10000-metres,middlelong,female,senior,10000-metres,track,1851.27,NOR,29.0,2025
252,30:51.30,,Berhane ADERE,1973-11-23,ETH,1,Hechtel (BEL),2000-08-05,1201,10000-metres,middlelong,female,senior,10000-metres,track,1851.3,BEL,26.0,2000
253,30:51.32,,Nadia BATTOCLETTI,2000-04-12,ITA,1,"Stadio Olimpico, Roma (ITA)",2024-06-11,1201,10000-metres,middlelong,female,senior,10000-metres,track,1851.32,ITA,24.0,2024
254,30:51.34,,Meselech MELKAMU,1985-04-19,ETH,2,"Olympiastadion, Berlin (GER)",2009-08-15,1201,10000-metres,middlelong,female,senior,10000-metres,track,1851.34,GER,24.0,2009
